11614	1487
14886	2807
4336	2203
4337	2167
6228	1788
6229	713
12083	1966
15848	1064
11611	2179
18542	2670
30053	2328
14084	1579
14089	2635
53575	2492
4162	1326
1608	1382
7335	635
13075	2212
1979	255
1978	1496
1601	108
1600	107
1975	1092
1602	109
1605	111
1972	427
1971	399
1606	113
13270	797
18361	1709
12404	1852
12921	1950
5474	1139
10216	2651
5472	1690
5470	659
3327	1546
3328	461
3329	1991
14262	733
14034	887
1775	1209
1774	1706
5276	828
1773	215
1772	1051
7053	1608
15507	851
24736	2484
15505	850
23073	1188
1157	306
30974	2861
18365	1808
24543	1993
2807	973
10419	2631
18362	1717
15114	2854
5513	2490
5517	2555
1551	783
1550	445
17994	1941
59	389
58	622
55	1324
1558	89
57	1161
56	205
51	18
50	91
52	1618
28340	1386
535	2781
24123	2789
8706	653
8705	652
54	2347
539	2441
1232	2870
8031	1665
14467	2633
10026	477
5601	2217
5602	1817
9990	1327
17998	2783
9995	1894
8525	2141
15029	1067
14517	1972
1228	2298
14511	1345
6516	2410
10023	1255
19928	1133
15168	793
1397	694
420	2455
422	1232
427	2741
3812	680
3813	463
3810	1943
3811	2194
3817	2301
3453	978
3818	1319
3819	1270
856	2089
10225	1719
21683	2699
6424	1816
30967	1701
30966	2816
21680	1248
13984	2296
13985	1480
13986	2795
13987	1481
19168	1806
30085	2292
8948	2119
7540	1273
7541	1274
7542	1275
7543	1276
7545	356
7547	1254
19610	2419
23856	2959
6767	1946
9976	1718
39027	2676
32244	2290
24611	1224
27122	1330
27127	1675
9978	1851
29583	2586
38991	2488
2187	1620
2186	388
4608	2751
228	466
227	2474
4607	231
225	146
224	1731
13513	691
4600	223
4601	225
2213	2013
2211	1459
2210	746
2216	183
2219	2622
150	33
153	201
152	158
10082	2472
158	34
2431	1694
7838	907
7839	633
32114	2796
32115	1649
7830	2681
7831	416
7832	1530
7833	513
7834	512
7835	1714
7836	498
7837	905
6342	692
6345	1118
6346	1617
6348	664
21743	1554
9429	880
6183	748
6807	2137
11641	993
9420	2336
9423	2771
9422	2364
9426	1012
2724	455
2721	1787
45637	2780
5286	1474
21711	2136
1806	2084
36565	1920
12209	1168
12200	1300
27491	2727
11828	2940
14679	2152
14854	1918
20849	2255
33732	1696
29359	2418
9779	2196
30428	1541
1948	1907
8863	450
7304	2495
8861	439
3250	209
1943	442
3253	841
3254	1365
3255	240
1944	443
1945	1322
13245	2195
817	576
3207	319
15616	2122
12937	1471
12934	2259
15615	2114
2851	440
12938	2007
21437	1376
2857	574
3333	815
1491	990
5462	1544
1495	873
1497	1646
1498	2573
1499	2947
3339	1095
3338	1227
1626	122
5263	1493
5261	1889
35035	1807
23123	2480
15167	2914
3658	2405
29286	1468
5188	2957
29284	1467
308	2714
6989	1265
18177	2548
1169	504
6984	965
30771	2227
15107	2739
11139	1268
11138	1145
17987	2387
1016	599
1013	2660
1235	467
1236	214
12590	667
12591	2803
4198	1869
4199	721
8048	712
4195	790
1238	657
31000	2153
4190	1848
4191	1899
8287	1964
26074	2560
32564	1723
4351	2036
4352	286
28716	1979
11000	1951
28710	1414
28081	1870
29627	2372
29620	1531
13565	2663
3808	1476
31527	2088
3804	676
10234	1748
8463	396
23248	1144
8464	397
11218	2763
12447	2181
8190	1880
30975	2244
5708	288
30973	2250
30970	2240
12441	1973
6439	1624
6438	2561
2248	2247
7550	2738
11460	2761
30965	2693
16107	1776
4776	2842
4770	1049
1434	2611
28869	2567
12450	1458
4175	1676
6758	1482
4171	2008
4172	2214
26444	2770
4178	2769
9945	918
5812	441
5816	2907
17618	2139
16747	2090
16746	2127
30969	2692
32295	2192
239	370
14492	2595
4613	1286
4612	569
4615	2017
13505	2348
3618	1761
2221	1368
1	191
10834	1152
5055	2461
1099	2809
146	31
147	32
39789	2283
143	29
141	51
20700	1391
20877	1349
34489	2327
4505	2479
4504	910
7829	679
7828	1758
9554	2207
4503	742
7823	1301
7827	420
7826	2743
7825	1733
6490	2115
16692	2902
2087	2063
2539	754
2531	1457
2534	279
2713	2047
2710	1009
1195	2759
9178	2254
9360	2175
5455	2903
10698	2881
8980	1680
8983	1874
21274	2234
10340	1547
10697	1065
1833	1791
1831	2293
1836	345
1837	1082
1834	1285
1835	1078
1838	1081
1839	1080
2154	2708
2155	572
2404	1390
2150	2707
2403	2190
2152	2819
2153	2730
4989	1043
9569	665
6243	2747
2158	1455
936	645
935	1362
934	119
27483	2893
13530	2915
5386	1750
18566	1002
10529	585
9708	1809
1951	1230
14068	1283
1952	287
1959	447
1958	446
10794	2873
24119	1801
8875	2390
8874	457
8877	1833
8876	2021
8878	1740
3247	2358
9342	1810
826	577
820	228
26840	1784
18981	2147
15627	2848
12902	1969
1483	2773
1482	1447
10231	2652
10230	1590
5498	2697
9011	772
9012	639
1484	301
1173	1764
3304	935
3302	2183
797	885
1712	1026
9386	594
5251	2528
1717	1329
8165	1308
1714	2491
14193	834
6259	1746
37731	2965
1272	1295
1139	940
611	2411
1137	1010
1136	570
1135	995
1275	1783
2060	365
18341	2856
10854	2540
11126	2698
7787	346
7782	344
7780	342
7781	343
14686	1891
24525	2386
17970	2951
7142	992
26008	1454
519	520
518	2273
18744	1470
510	1186
515	948
1002	553
8053	2685
1226	402
1225	194
1224	351
1223	121
1222	773
1221	2481
8054	829
23656	1177
23655	1176
4184	787
4187	805
4186	800
5660	741
8295	373
5666	1011
8297	1307
8296	1105
8299	2343
8298	1310
5668	964
2882	861
2883	2103
2881	757
7492	1666
7493	2330
2888	1421
7491	2938
25981	2309
2	19
6240	2695
3878	846
14764	1432
3874	1759
3875	2726
21435	2549
8478	408
13	61
12	648
8189	912
8188	920
5719	290
8187	693
12478	1999
8181	1588
8180	1622
8182	1587
3275	1460
31382	2211
28895	2404
28896	1529
28897	1527
3904	1158
19328	2173
3900	2334
3902	1334
14400	2312
1927	2422
14401	2538
3840	2886
4760	242
13652	710
6742	2001
35648	2871
22522	1695
11482	2288
22521	2690
7188	2218
13894	2031
10432	562
10144	2099
13893	1341
11246	2188
1471	2496
5801	1821
34827	2878
201	669
200	837
203	285
202	206
205	1205
204	145
207	516
206	552
209	489
208	522
13614	2825
2238	1125
56790	2824
21744	1555
7185	1693
25763	2621
8885	2949
7814	882
7813	1799
3494	2551
3495	1949
3493	809
4572	1643
4574	643
4575	208
4576	210
226	2230
4579	211
3657	2350
3653	608
2524	798
2526	1539
2521	1036
5439	2875
26077	2264
223	740
2529	2729
13384	2306
13385	1857
221	40
23877	2546
220	187
5065	2439
5063	2654
2705	1355
2706	2661
25217	2523
8962	641
10682	2817
9176	1952
17158	2042
24320	2377
10685	1178
1829	155
1825	658
16973	2349
1826	263
16977	2788
1823	2753
18405	2053
2411	284
2146	582
2413	361
6258	2593
2143	532
2414	1778
921	1190
6257	1343
925	1921
10532	1112
10533	1114
20939	2863
11807	695
1922	1383
1923	1402
1924	1325
1925	221
1926	1032
495	1444
9711	1431
4226	2016
832	1131
831	90
836	524
8889	2678
24103	2701
838	967
12316	811
44214	2579
13224	1083
14230	730
15632	1981
5584	1279
15636	1181
30171	2180
17320	1469
27	2636
7452	1435
7029	1419
10220	2009
10221	503
10222	527
5480	2158
786	2774
787	1570
5249	687
24033	2609
783	127
5245	2238
15044	2964
788	849
5324	2679
4383	1702
18576	1512
13136	1564
18572	1003
13132	1612
15948	895
15123	1318
32706	1686
15944	1959
60	858
61	266
62	269
63	262
64	302
65	1704
66	16
67	271
68	281
69	1218
7792	405
7796	1404
20337	2241
21623	2713
20338	1911
26982	1568
24354	1720
12539	1741
508	1179
2432	2172
28748	1514
250	41
505	2120
502	521
30376	1678
402	2486
1212	1347
631	949
632	759
633	2279
634	140
637	2785
638	2778
8067	428
23134	2518
1219	485
8060	1223
31536	2070
29731	2313
30392	1528
7483	2525
7482	2010
8267	1835
4377	2929
11068	603
32117	2393
2895	1937
2896	1520
2891	1619
11064	1504
11066	602
35109	2725
1451	1524
1452	1494
1453	1976
1459	102
12481	1385
13792	720
23730	2696
13799	724
4089	2202
8408	392
8403	2075
7570	2909
12469	2253
19139	1018
15833	1915
9815	982
6416	2346
15301	2604
6412	1965
7777	339
7776	337
7775	336
12487	1962
7779	341
7778	340
3916	1027
3915	2080
3914	2118
3912	1269
3911	2057
35495	2897
4693	1491
8317	366
6738	309
4796	1001
2133	167
27110	1453
11274	1312
4151	961
4157	1093
4154	2594
4155	689
4158	376
953	726
216	2272
217	523
214	350
215	826
213	84
210	38
211	39
219	502
6089	2566
25377	1250
6187	2944
6648	1836
6649	1837
6644	810
6645	1154
6646	1201
4140	2228
6643	2572
7800	1712
17566	2249
12534	2839
576	2373
34299	2757
3649	1196
3647	1212
3644	2630
25514	1892
6398	1126
11675	1251
2557	586
2558	2019
12445	2507
6390	1473
12789	1767
4130	1864
2395	987
2390	770
2391	767
12781	2526
2500	385
7083	1775
2398	1853
13879	2691
2778	732
2779	2143
2728	2511
10329	2837
2772	471
17785	2382
4897	942
4896	1403
2777	580
16415	924
16946	2524
4136	2591
16941	2615
7790	1247
9490	1044
9491	1191
9492	2804
9909	1317
9494	1035
9496	909
9497	1074
1858	812
1859	468
6263	2187
12250	663
1850	207
1851	1401
1852	1792
1853	763
1854	947
1855	1823
1856	1128
1857	1079
12198	2884
2176	308
2177	1267
9544	1029
3161	1948
2604	175
2606	998
2607	999
14040	1198
14041	1033
14042	2316
14043	1226
12440	2849
2609	1684
14824	1485
1933	1217
1932	270
29542	1939
3265	938
1936	1243
1935	844
3266	509
10789	714
1938	571
1424	2632
3463	2585
5434	2299
8899	835
8898	1829
27913	2931
33382	2471
1429	2159
36916	2229
13237	2232
14223	1811
14226	1699
30141	2677
25388	1450
10258	1800
10251	2011
10257	1770
10256	2888
29258	1451
941	2400
29256	1449
13127	1747
13122	2672
15804	1648
29894	2367
757	1824
756	514
15157	779
15156	777
15158	780
509	2359
1594	193
1597	1478
1590	101
1593	103
2954	2792
33967	2709
504	518
6216	2149
1027	600
1026	353
1029	1537
11099	2501
30616	2592
4365	2494
630	1108
4367	1878
1205	104
1204	1216
1207	105
1206	106
31526	2703
1210	239
1203	1507
12892	1210
6879	2589
5648	2101
1196	2760
5644	334
26648	2922
29677	2485
28279	2220
29671	2406
3104	2613
25686	1266
11071	1389
3100	654
3101	860
3102	2303
1445	1240
1444	431
1443	1151
8676	651
1117	776
1440	985
1118	249
1449	1219
1448	704
4093	2344
23135	2116
4094	840
22347	2846
35711	2470
5735	735
5736	2640
5731	2413
5730	1235
489	2851
5732	2834
8413	394
8412	393
485	318
484	1231
34666	2018
6468	1164
27692	2858
7585	2831
10977	2723
7743	507
25830	1794
2300	2790
8268	2945
3922	900
3920	296
19493	2865
3926	196
22501	1987
22503	1636
6723	434
8305	2742
23360	1533
8301	1150
8300	1303
4783	332
6952	2766
8308	1438
8095	1089
8094	915
8093	917
8092	2717
8091	1233
8090	2811
12529	2433
12528	1932
12159	1815
9932	1668
3858	435
22187	2510
6099	2673
6091	1287
25341	2666
3294	2311
3367	1861
6659	2442
6656	801
6655	2392
6653	1838
6652	1847
22518	2271
199	75
198	67
2289	1862
195	1490
194	37
197	59
196	297
191	85
190	86
193	36
192	35
6381	1297
6380	2648
4559	1977
4557	1057
2892	1526
6389	417
6388	1559
2543	173
4821	2553
2545	1241
17313	2434
2382	766
24907	2499
17316	2029
2389	768
12796	1464
10332	1121
10333	1122
2769	792
2768	1120
5007	601
10337	970
10335	1978
3588	1781
5009	1263
421	2456
2767	2215
2764	1015
25233	1813
9489	2476
9488	1204
9483	2199
9482	2269
9481	2318
9487	2478
9486	2920
6271	2284
1849	2906
1848	1053
6276	2034
6279	778
1842	162
1841	161
1840	760
1847	328
1846	1062
1845	197
1844	198
12082	2917
6072	1830
3251	1517
4957	1551
19969	2513
20958	1908
13537	705
14036	1298
14039	2686
7346	628
25123	2941
48649	2719
28286	2515
8868	454
21331	2465
1906	250
10027	478
10024	1867
1905	327
1903	956
3452	1757
855	283
3450	453
857	1175
851	752
3454	614
21681	1985
858	1171
859	1927
3863	1359
7462	2821
40069	2748
30484	1558
14146	1849
7005	2946
10247	1472
10244	525
24015	2625
29245	1446
5227	1749
21532	2702
8934	1604
8935	2610
8937	2409
8930	1924
13115	2381
13114	2145
4757	2800
740	1859
743	1014
744	424
746	2237
15145	1315
13952	2412
3060	1637
3067	1257
3064	813
6899	1988
6898	2069
18330	1593
7178	1929
2941	1762
1052	142
1053	199
20317	2952
33926	2443
20319	2913
26833	2329
1696	2531
29175	2049
1695	626
30151	2822
1690	2093
1278	1261
1270	2876
12887	2775
12884	1304
1273	382
12883	1335
1276	833
8799	2079
24485	2072
7004	2542
8244	842
1490	272
29663	2671
29665	1501
14762	1738
4269	696
1473	410
15963	1970
17864	2928
34477	1998
3336	1734
1304	1016
21944	2446
3334	2823
1309	1445
4228	808
499	796
5749	901
496	1641
497	1153
490	1591
4221	1581
4222	795
25	1364
26	235
5585	1586
20	707
6473	2687
30930	2919
28	253
29	473
6475	299
31045	2522
31044	1613
7754	2098
10209	1149
10656	2847
8332	432
11276	1534
6718	590
11273	2417
10300	2378
6712	1614
13324	2156
9904	2200
9902	2468
30512	2530
12530	1828
23684	1203
23682	1199
4137	1130
29325	1912
3264	2489
3842	2451
3845	2457
3844	2450
3847	765
3846	2458
3848	1984
6070	2557
29326	2624
32092	2799
13398	2764
32090	2814
29320	2391
16548	2503
16095	1068
16094	2256
13755	2295
13756	2130
27261	1522
5965	1142
5966	2060
2051	177
2280	1606
2283	1961
2285	1756
2287	1050
32362	1727
10122	2308
8486	2304
2576	988
36619	2246
11692	1172
26229	2547
10906	2245
2379	1900
3691	2438
2375	769
2376	771
2377	744
2372	573
3593	2144
20639	2236
3590	267
21233	2908
2591	2675
2593	1854
5037	1417
10657	1206
20633	2520
2598	2354
2599	2091
10301	2380
20637	1506
4435	1000
4436	2935
1872	152
13321	2157
13322	1638
13323	1639
7913	1936
1607	2135
28749	2728
17121	2307
4438	2642
4945	1754
974	295
4942	363
6285	316
6286	359
6369	2820
978	1540
181	2032
186	2331
187	672
6044	1822
188	671
189	2024
2116	941
2117	1321
14021	911
2626	903
1919	1713
21302	2833
5835	2891
17050	1963
21304	2325
1911	610
1910	1055
1914	325
1916	784
13212	2606
3449	188
861	1361
860	1942
3447	1598
3446	1595
3443	933
866	1360
2024	2664
2757	1309
2026	1715
2027	1616
2753	1545
2022	1865
2028	2550
2758	1548
10490	1017
883	1363
884	517
10476	578
10471	2668
9050	2384
14801	2473
14802	2097
13108	1193
54248	2463
18831	2805
18832	2618
30238	2543
773	449
29875	2813
30236	1692
419	2454
77	157
76	881
75	456
29182	1594
73	247
72	131
71	1338
70	2345
6866	575
6860	2277
79	2338
78	1106
21303	2798
5360	1521
5366	1030
20305	2263
31675	1700
1680	2966
1689	2768
40813	2607
3523	2497
31291	1630
8257	852
1263	2960
4309	1259
1267	753
1265	644
11055	2505
34391	1863
30836	1605
15516	857
32705	2351
3122	1058
3123	2110
8658	2838
1469	2662
1465	2204
1463	178
8434	2872
1311	1004
8439	1897
8438	2498
31477	2740
28902	2266
28901	2801
6914	313
15356	1071
15355	2006
6911	1615
5755	292
4238	1379
4237	2396
4236	1876
4235	788
4233	789
4231	469
4230	802
5593	1760
5592	1111
5595	474
5594	2720
27675	2225
3445	2055
3949	914
319	74
862	2874
312	70
311	69
3943	1221
317	73
315	72
314	71
448	2414
867	579
28832	2961
1230	954
17203	1771
12502	1960
24675	1292
9917	1316
2025	1136
4122	2051
8047	1944
46574	2794
4125	411
24476	2081
22367	2408
11697	2556
7431	1229
28124	2278
39853	2584
5682	2425
3408	2517
16553	2866
4192	794
2321	1535
31925	1726
445	1132
6672	1871
46104	2930
4050	1098
11514	2565
3843	2655
10863	1211
2759	2444
3610	1021
10277	929
19502	1253
16335	1732
19501	1225
4602	226
2290	329
2294	2276
44342	2836
7339	2493
2561	963
10912	2126
2368	1755
17335	2268
2364	2614
2363	192
2362	1262
2361	452
2360	631
17442	2954
7294	888
7298	1519
10647	2544
10642	716
10643	822
7928	377
10317	1320
4440	642
1860	536
1863	317
4443	872
1865	224
1867	1066
1866	548
4448	1148
1868	670
16422	930
4931	2791
967	1189
4683	2025
4680	430
6295	619
53120	2429
2108	682
2102	1975
6056	1736
2104	2659
36895	2943
5111	1730
5110	620
5112	1408
14016	2314
2637	1789
2636	989
34946	2942
21310	2535
21311	1399
879	891
870	583
22954	1716
2741	932
2740	1634
2743	1542
4591	398
4596	2189
10480	2826
1533	2002
10482	2657
4599	220
890	515
891	1180
892	1299
647	1415
10266	2012
898	265
1530	1407
27892	2369
9049	1437
9048	1769
29262	1452
29268	1601
9046	1752
9045	2704
7322	2569
5195	1508
18829	2076
19942	1935
18824	2191
13175	678
18535	2039
639	2113
18537	1819
11191	1037
11190	1492
11193	1194
11192	1195
14341	736
2962	1550
4368	1868
1781	729
760	1549
766	1658
764	1560
765	268
5193	604
7115	488
21387	1511
6876	2552
3042	715
3046	1553
35064	2598
20378	2793
17392	2562
15137	1742
29468	1968
1075	81
5371	421
5370	300
1679	560
13003	1654
40009	2539
18839	2321
1677	883
1670	476
1673	1046
1094	1094
1095	458
1096	459
1097	374
674	293
675	294
2552	2340
854	2514
5182	2852
29990	2106
18000	977
18001	980
18002	983
18003	984
14744	1156
1419	1019
29518	2746
29516	2399
1413	1955
29040	2366
29510	1763
11342	1505
2495	782
4109	2710
4208	1655
30913	1609
6903	312
8139	2508
30916	2782
4202	1873
4203	1657
4200	722
4206	1580
4207	1572
4204	1845
18653	2910
5567	2519
5562	1488
1256	1895
1257	2376
1254	969
1255	946
6953	2168
1528	867
1529	868
7735	335
1259	123
50596	2587
309	2104
35343	2148
8193	2182
3953	1679
302	63
303	64
304	65
305	66
306	68
307	1672
8358	383
11213	1119
11211	1024
4110	400
8350	2637
30972	2583
8352	1157
8354	1396
26420	2128
22401	2275
15320	2258
24323	1633
30246	2401
24680	1346
7893	1239
35726	2936
24321	2722
7420	331
29184	1687
10321	1677
852	2078
6602	1077
989	2577
23402	2864
35503	2096
10857	1427
13772	711
4061	655
10853	904
10852	906
10850	701
13778	1513
2975	1610
473	1439
3607	1238
22250	1104
25797	1291
12183	1008
12161	1888
9498	1028
28795	2516
3410	1350
26209	2574
2359	699
10926	2150
2352	254
2350	219
10928	1945
2356	395
2354	621
19228	2855
10678	1097
17455	1707
29612	2844
10670	1683
10676	1904
4453	774
7975	357
13347	2092
3737	856
3736	925
3735	2133
4691	1311
2134	168
9493	1538
2132	166
4694	550
4697	638
13587	2784
4929	1166
2138	2889
118	80
9145	1905
14008	2315
2641	1796
54462	2596
9219	1107
26500	2623
3428	2948
3421	475
6261	419
3427	2900
3426	381
2003	256
2001	581
2006	806
2007	950
6332	1782
2005	666
4585	2845
4584	2375
2009	298
45158	2650
4580	212
4583	1185
4582	213
2034	1462
14911	1768
9079	1992
15453	817
21562	1163
39659	2545
15455	819
10581	2267
10583	2733
10582	1910
26012	2806
13167	1571
13164	674
13165	675
2910	2616
2912	259
1798	2402
2916	1063
718	1820
30213	1940
1792	686
1797	2357
1796	2371
1794	2322
26939	2125
34004	2297
26935	2270
6843	951
26930	2869
1069	347
20362	1681
30695	1578
30694	1577
23124	1967
1064	1088
13518	2323
1669	1284
1668	1426
1667	150
1665	149
1664	148
1662	1076
4329	624
6597	902
4320	200
4323	202
4324	203
2828	1258
2829	387
35998	1872
2824	1237
2825	2601
2827	2383
2821	1102
31670	1642
3382	2289
5413	991
14754	1388
14750	2319
3389	2389
1408	2058
1403	1744
18155	1372
30901	2193
4214	2576
4216	1332
1338	611
4213	1584
4212	2445
442	134
440	1061
4219	1844
4218	799
1333	994
14827	2352
8698	934
6935	2955
8697	2877
8122	2201
8693	1885
8692	2812
39	775
38	1342
33	607
32	937
31	95
30	98
37	2536
36	132
35	216
34	151
1537	87
640	876
1243	326
3262	2048
645	897
1244	180
1531	958
3095	756
649	2653
648	118
3098	706
28320	2403
1538	869
31304	2310
339	593
1934	169
8349	378
11117	636
4107	1647
4106	2248
8343	369
4108	2421
8341	367
8340	2880
8347	375
17738	2037
19055	2554
7415	2734
24454	1585
3890	889
3896	1418
3894	371
26325	2243
12621	2074
13687	2537
5950	1348
32453	1669
4076	273
14216	1774
3964	2398
29503	2504
28851	2933
33930	2899
3637	372
3634	2777
32192	1990
3630	764
1400	2832
22054	1860
16622	2705
32351	1691
2345	436
2340	1420
2342	862
26219	1640
25499	2305
19985	2222
1350	2612
21798	1573
21799	1574
9448	2619
9444	2736
3709	830
12280	2003
1888	1901
1887	698
3703	1589
3704	352
1880	412
2121	160
2120	159
2125	164
2126	165
4666	2085
4915	816
4912	848
940	261
4911	1059
21800	1582
21801	1583
24877	1236
4239	1556
19074	1703
5179	1495
5178	821
6831	2918
2655	839
133	27
131	26
3412	1596
136	2213
135	358
134	28
21376	1793
13924	1659
3418	1412
3419	2665
6918	320
6327	2286
6326	587
4869	2711
10660	1013
8537	1628
2010	681
6329	2280
2012	349
10284	484
19237	2745
1937	480
17710	1906
18804	1351
18805	2602
18806	1516
3566	957
5330	1498
3568	1922
3569	2431
10554	2265
10590	1510
10596	2617
10597	1184
10594	1632
37582	2688
10598	1913
48192	2626
2903	2578
89	2721
4793	2205
26929	2426
83	1045
80	304
81	623
7136	2776
5319	879
5318	886
5313	2129
5317	519
5316	1090
1658	147
1659	2333
8800	433
1652	141
1650	138
1651	139
1654	143
1655	144
30842	2320
31591	1989
582	2332
30844	2529
8754	2921
31245	1627
24200	2835
11088	616
11081	612
11086	1827
1436	966
5405	1245
30462	2146
14723	2700
3213	482
1439	130
4260	2882
4266	1141
4267	926
450	2571
451	1173
452	1174
1344	2967
455	1500
457	182
4467	2762
6923	323
6922	322
5547	407
24513	1448
10982	2754
1502	749
654	1109
655	1110
652	874
653	758
650	734
1505	2216
3085	592
1508	83
3086	565
3081	2506
31333	2041
310	2052
31336	2100
31335	1728
8371	2257
8378	1982
11234	2000
3884	939
